txn_id,date,cust_id,product_id,quantity,unit_price,region
1030619,2024-11-14,C1339,P0035,16,4466,west
1030620,2024-11-14,C1380,P0048,19,4503,central
1030621,2024-11-14,C1421,P0061,2,4540,north
1030622,2024-11-14,C1462,P0074,5,4577,south
1030623,2024-11-14,C1003,P0087,8,4614,east
1030624,2024-11-14,C1044,P0100,11,4651,west
1030625,2024-11-15,C1085,P0113,14,4688,central
1030626,2024-11-15,C1126,P0126,17,4725,north
1030627,2024-11-15,C1167,P0139,20,4762,south
1030628,2024-11-15,C1208,P0152,3,4799,east
1030629,2024-11-15,C1249,P0165,6,4836,west
1030630,2024-11-15,C1290,P0178,9,4873,central
1030631,2024-11-15,C1331,P0191,12,4910,north
1030632,2024-11-15,C1372,P0004,15,4947,south
1030633,2024-11-15,C1413,P0017,18,4984,east
1030634,2024-11-15,C1454,P0030,1,5021,west
1030635,2024-11-15,C1495,P0043,4,5058,central
1030636,2024-11-15,C1036,P0056,7,5095,north
1030637,2024-11-15,C1077,P0069,10,5132,south
1030638,2024-11-15,C1118,P0082,13,5169,east
1030639,2024-11-15,C1159,P0095,16,5206,west
1030640,2024-11-15,C1200,P0108,19,5243,central
1030641,2024-11-15,C1241,P0121,2,5280,north
1030642,2024-11-15,C1282,P0134,5,5317,south
1030643,2024-11-15,C1323,P0147,8,5354,east
1030644,2024-11-15,C1364,P0160,11,5391,west
1030645,2024-11-15,C1405,P0173,14,5428,central
1030646,2024-11-15,C1446,P0186,17,5465,north
1030647,2024-11-15,C1487,P0199,20,5502,south
1030648,2024-11-15,C1028,P0012,3,5539,east
1030649,2024-11-15,C1069,P0025,6,5576,west
1030650,2024-11-15,C1110,P0038,9,5613,central
1030651,2024-11-15,C1151,P0051,12,5650,north
1030652,2024-11-15,C1192,P0064,15,5687,south
1030653,2024-11-15,C1233,P0077,18,5724,east
1030654,2024-11-15,C1274,P0090,1,5761,west
1030655,2024-11-15,C1315,P0103,4,5798,central
1030656,2024-11-15,C1356,P0116,7,5835,north
1030657,2024-11-15,C1397,P0129,10,5872,south
1030658,2024-11-15,C1438,P0142,13,5909,east
1030659,2024-11-15,C1479,P0155,16,5946,west
1030660,2024-11-15,C1020,P0168,19,5983,central
1030661,2024-11-15,C1061,P0181,2,6020,north
1030662,2024-11-15,C1102,P0194,5,6057,south
1030663,2024-11-15,C1143,P0007,8,6094,east
1030664,2024-11-15,C1184,P0020,11,6131,west
1030665,2024-11-15,C1225,P0033,14,6168,central
1030666,2024-11-15,C1266,P0046,17,6205,north
1030667,2024-11-15,C1307,P0059,20,6242,south
1030668,2024-11-15,C1348,P0072,3,6279,east
1030669,2024-11-15,C1389,P0085,6,6316,west
1030670,2024-11-15,C1430,P0098,9,6353,central
1030671,2024-11-15,C1471,P0111,12,6390,north
1030672,2024-11-15,C1012,P0124,15,6427,south
1030673,2024-11-15,C1053,P0137,18,6464,east
1030674,2024-11-15,C1094,P0150,1,6501,west
1030675,2024-11-15,C1135,P0163,4,6538,central
1030676,2024-11-15,C1176,P0176,7,6575,north
1030677,2024-11-15,C1217,P0189,10,6612,south
1030678,2024-11-15,C1258,P0002,13,6649,east
1030679,2024-11-15,C1299,P0015,16,6686,west
1030680,2024-11-15,C1340,P0028,19,6723,central
1030681,2024-11-15,C1381,P0041,2,6760,north
1030682,2024-11-15,C1422,P0054,5,6797,south
1030683,2024-11-15,C1463,P0067,8,6834,east
1030684,2024-11-15,C1004,P0080,11,6871,west
1030685,2024-11-15,C1045,P0093,14,6908,central
1030686,2024-11-15,C1086,P0106,17,6945,north
1030687,2024-11-15,C1127,P0119,20,6982,south
1030688,2024-11-15,C1168,P0132,3,7019,east
1030689,2024-11-15,C1209,P0145,6,7056,west
1030690,2024-11-15,C1250,P0158,9,7093,central
1030691,2024-11-15,C1291,P0171,12,7130,north
1030692,2024-11-15,C1332,P0184,15,7167,south
1030693,2024-11-15,C1373,P0197,18,7204,east
1030694,2024-11-15,C1414,P0010,1,7241,west
1030695,2024-11-15,C1455,P0023,4,7278,central
1030696,2024-11-15,C1496,P0036,7,7315,north
1030697,2024-11-15,C1037,P0049,10,7352,south
1030698,2024-11-15,C1078,P0062,13,7389,east
1030699,2024-11-15,C1119,P0075,16,7426,west
1030700,2024-11-15,C1160,P0088,19,7463,central
1030701,2024-11-15,C1201,P0101,2,7500,north
1030702,2024-11-15,C1242,P0114,5,7537,south
1030703,2024-11-15,C1283,P0127,8,7574,east
1030704,2024-11-15,C1324,P0140,11,7611,west
1030705,2024-11-15,C1365,P0153,14,7648,central
1030706,2024-11-15,C1406,P0166,17,7685,north
1030707,2024-11-15,C1447,P0179,20,7722,south
1030708,2024-11-15,C1488,P0192,3,7759,east
1030709,2024-11-15,C1029,P0005,6,7796,west
1030710,2024-11-15,C1070,P0018,9,7833,central
1030711,2024-11-15,C1111,P0031,12,7870,north
1030712,2024-11-15,C1152,P0044,15,7907,south
1030713,2024-11-15,C1193,P0057,18,7944,east
1030714,2024-11-15,C1234,P0070,1,7981,west
1030715,2024-11-15,C1275,P0083,4,8018,central
1030716,2024-11-15,C1316,P0096,7,8055,north
1030717,2024-11-15,C1357,P0109,10,8092,south
1030718,2024-11-15,C1398,P0122,13,8129,east
1030719,2024-11-15,C1439,P0135,16,8166,west
1030720,2024-11-15,C1480,P0148,19,8203,central
1030721,2024-11-16,C1021,P0161,2,8240,north
1030722,2024-11-16,C1062,P0174,5,8277,south
1030723,2024-11-16,C1103,P0187,8,8314,east
1030724,2024-11-16,C1144,P0200,11,8351,west
1030725,2024-11-16,C1185,P0013,14,8388,central
1030726,2024-11-16,C1226,P0026,17,8425,north
1030727,2024-11-16,C1267,P0039,20,8462,south
1030728,2024-11-16,C1308,P0052,3,8499,east
1030729,2024-11-16,C1349,P0065,6,8536,west
1030730,2024-11-16,C1390,P0078,9,8573,central
1030731,2024-11-16,C1431,P0091,12,8610,north
1030732,2024-11-16,C1472,P0104,15,8647,south
1030733,2024-11-16,C1013,P0117,18,8684,east
1030734,2024-11-16,C1054,P0130,1,8721,west
1030735,2024-11-16,C1095,P0143,4,8758,central
1030736,2024-11-16,C1136,P0156,7,8795,north
1030737,2024-11-16,C1177,P0169,10,8832,south
1030738,2024-11-16,C1218,P0182,13,8869,east
1030739,2024-11-16,C1259,P0195,16,8906,west
1030740,2024-11-16,C1300,P0008,19,8943,central
1030741,2024-11-16,C1341,P0021,2,8980,north
1030742,2024-11-16,C1382,P0034,5,9017,south
1030743,2024-11-16,C1423,P0047,8,9054,east
1030744,2024-11-16,C1464,P0060,11,9091,west
1030745,2024-11-16,C1005,P0073,14,9128,central
1030746,2024-11-16,C1046,P0086,17,9165,north
1030747,2024-11-16,C1087,P0099,20,9202,south
1030748,2024-11-16,C1128,P0112,3,9239,east
1030749,2024-11-16,C1169,P0125,6,9276,west
1030750,2024-11-16,C1210,P0138,9,9313,central
1030751,2024-11-16,C1251,P0151,12,9350,north
1030752,2024-11-16,C1292,P0164,15,9387,south
1030753,2024-11-16,C1333,P0177,18,9424,east
1030754,2024-11-16,C1374,P0190,1,9461,west
1030755,2024-11-16,C1415,P0003,4,9498,central
1030756,2024-11-16,C1456,P0016,7,9535,north
1030757,2024-11-16,C1497,P0029,10,9572,south
1030758,2024-11-16,C1038,P0042,13,9609,east
1030759,2024-11-16,C1079,P0055,16,9646,west
1030760,2024-11-16,C1120,P0068,19,9683,central
1030761,2024-11-16,C1161,P0081,2,9720,north
1030762,2024-11-16,C1202,P0094,5,9757,south
1030763,2024-11-16,C1243,P0107,8,9794,east
1030764,2024-11-16,C1284,P0120,11,9831,west
1030765,2024-11-16,C1325,P0133,14,9868,central
1030766,2024-11-16,C1366,P0146,17,9905,north
1030767,2024-11-16,C1407,P0159,20,9942,south
1030768,2024-11-16,C1448,P0172,3,9979,east
1030769,2024-11-16,C1489,P0185,6,116,west
1030770,2024-11-16,C1030,P0198,9,153,central
1030771,2024-11-16,C1071,P0011,12,190,north
1030772,2024-11-16,C1112,P0024,15,227,south
1030773,2024-11-16,C1153,P0037,18,264,east
1030774,2024-11-16,C1194,P0050,1,301,west
1030775,2024-11-16,C1235,P0063,4,338,central
1030776,2024-11-16,C1276,P0076,7,375,north
1030777,2024-11-16,C1317,P0089,10,412,south
1030778,2024-11-16,C1358,P0102,13,449,east
1030779,2024-11-16,C1399,P0115,16,486,west
1030780,2024-11-16,C1440,P0128,19,523,central
1030781,2024-11-16,C1481,P0141,2,560,north
1030782,2024-11-16,C1022,P0154,5,597,south
1030783,2024-11-16,C1063,P0167,8,634,east
1030784,2024-11-16,C1104,P0180,11,671,west
1030785,2024-11-16,C1145,P0193,14,708,central
1030786,2024-11-16,C1186,P0006,17,745,north
1030787,2024-11-16,C1227,P0019,20,782,south
1030788,2024-11-16,C1268,P0032,3,819,east
1030789,2024-11-16,C1309,P0045,6,856,west
1030790,2024-11-16,C1350,P0058,9,893,central
1030791,2024-11-16,C1391,P0071,12,930,north
1030792,2024-11-16,C1432,P0084,15,967,south
1030793,2024-11-16,C1473,P0097,18,1004,east
1030794,2024-11-16,C1014,P0110,1,1041,west
1030795,2024-11-16,C1055,P0123,4,1078,central
1030796,2024-11-16,C1096,P0136,7,1115,north
1030797,2024-11-16,C1137,P0149,10,1152,south
1030798,2024-11-16,C1178,P0162,13,1189,east
1030799,2024-11-16,C1219,P0175,16,1226,west
1030800,2024-11-16,C1260,P0188,19,1263,central
1030801,2024-11-16,C1301,P0001,2,1300,north
1030802,2024-11-16,C1342,P0014,5,1337,south
1030803,2024-11-16,C1383,P0027,8,1374,east
1030804,2024-11-16,C1424,P0040,11,1411,west
1030805,2024-11-16,C1465,P0053,14,1448,central
1030806,2024-11-16,C1006,P0066,17,1485,north
1030807,2024-11-16,C1047,P0079,20,1522,south
1030808,2024-11-16,C1088,P0092,3,1559,east
1030809,2024-11-16,C1129,P0105,6,1596,west
1030810,2024-11-16,C1170,P0118,9,1633,central
1030811,2024-11-16,C1211,P0131,12,1670,north
1030812,2024-11-16,C1252,P0144,15,1707,south
1030813,2024-11-16,C1293,P0157,18,1744,east
1030814,2024-11-16,C1334,P0170,1,1781,west
1030815,2024-11-16,C1375,P0183,4,1818,central
1030816,2024-11-16,C1416,P0196,7,1855,north
1030817,2024-11-17,C1457,P0009,10,1892,south
1030818,2024-11-17,C1498,P0022,13,1929,east
1030819,2024-11-17,C1039,P0035,16,1966,west
1030820,2024-11-17,C1080,P0048,19,2003,central
1030821,2024-11-17,C1121,P0061,2,2040,north
1030822,2024-11-17,C1162,P0074,5,2077,south
1030823,2024-11-17,C1203,P0087,8,2114,east
1030824,2024-11-17,C1244,P0100,11,2151,west
1030825,2024-11-17,C1285,P0113,14,2188,central
1030826,2024-11-17,C1326,P0126,17,2225,north
1030827,2024-11-17,C1367,P0139,20,2262,south
1030828,2024-11-17,C1408,P0152,3,2299,east
1030829,2024-11-17,C1449,P0165,6,2336,west
1030830,2024-11-17,C1490,P0178,9,2373,central
1030831,2024-11-17,C1031,P0191,12,2410,north
1030832,2024-11-17,C1072,P0004,15,2447,south
1030833,2024-11-17,C1113,P0017,18,2484,east
1030834,2024-11-17,C1154,P0030,1,2521,west
1030835,2024-11-17,C1195,P0043,4,2558,central
1030836,2024-11-17,C1236,P0056,7,2595,north
1030837,2024-11-17,C1277,P0069,10,2632,south
1030838,2024-11-17,C1318,P0082,13,2669,east
1030839,2024-11-17,C1359,P0095,16,2706,west
1030840,2024-11-17,C1400,P0108,19,2743,central
1030841,2024-11-17,C1441,P0121,2,2780,north
1030842,2024-11-17,C1482,P0134,5,2817,south
1030843,2024-11-17,C1023,P0147,8,2854,east
1030844,2024-11-17,C1064,P0160,11,2891,west
1030845,2024-11-17,C1105,P0173,14,2928,central
1030846,2024-11-17,C1146,P0186,17,2965,north
1030847,2024-11-17,C1187,P0199,20,3002,south
1030848,2024-11-17,C1228,P0012,3,3039,east
1030849,2024-11-17,C1269,P0025,6,3076,west
1030850,2024-11-17,C1310,P0038,9,3113,central
1030851,2024-11-17,C1351,P0051,12,3150,north
1030852,2024-11-17,C1392,P0064,15,3187,south
1030853,2024-11-17,C1433,P0077,18,3224,east
1030854,2024-11-17,C1474,P0090,1,3261,west
1030855,2024-11-17,C1015,P0103,4,3298,central
1030856,2024-11-17,C1056,P0116,7,3335,north
1030857,2024-11-17,C1097,P0129,10,3372,south
1030858,2024-11-17,C1138,P0142,13,3409,east
1030859,2024-11-17,C1179,P0155,16,3446,west
1030860,2024-11-17,C1220,P0168,19,3483,central
1030861,2024-11-17,C1261,P0181,2,3520,north
1030862,2024-11-17,C1302,P0194,5,3557,south
1030863,2024-11-17,C1343,P0007,8,3594,east
1030864,2024-11-17,C1384,P0020,11,3631,west
1030865,2024-11-17,C1425,P0033,14,3668,central
1030866,2024-11-17,C1466,P0046,17,3705,north
1030867,2024-11-17,C1007,P0059,20,3742,south
1030868,2024-11-17,C1048,P0072,3,3779,east
1030869,2024-11-17,C1089,P0085,6,3816,west
1030870,2024-11-17,C1130,P0098,9,3853,central
1030871,2024-11-17,C1171,P0111,12,3890,north
1030872,2024-11-17,C1212,P0124,15,3927,south
1030873,2024-11-17,C1253,P0137,18,3964,east
1030874,2024-11-17,C1294,P0150,1,4001,west
1030875,2024-11-17,C1335,P0163,4,4038,central
1030876,2024-11-17,C1376,P0176,7,4075,north
1030877,2024-11-17,C1417,P0189,10,4112,south
1030878,2024-11-17,C1458,P0002,13,4149,east
1030879,2024-11-17,C1499,P0015,16,4186,west
1030880,2024-11-17,C1040,P0028,19,4223,central
1030881,2024-11-17,C1081,P0041,2,4260,north
1030882,2024-11-17,C1122,P0054,5,4297,south
1030883,2024-11-17,C1163,P0067,8,4334,east
1030884,2024-11-17,C1204,P0080,11,4371,west
1030885,2024-11-17,C1245,P0093,14,4408,central
1030886,2024-11-17,C1286,P0106,17,4445,north
1030887,2024-11-17,C1327,P0119,20,4482,south
1030888,2024-11-17,C1368,P0132,3,4519,east
1030889,2024-11-17,C1409,P0145,6,4556,west
1030890,2024-11-17,C1450,P0158,9,4593,central
1030891,2024-11-17,C1491,P0171,12,4630,north
1030892,2024-11-17,C1032,P0184,15,4667,south
1030893,2024-11-17,C1073,P0197,18,4704,east
1030894,2024-11-17,C1114,P0010,1,4741,west
1030895,2024-11-17,C1155,P0023,4,4778,central
1030896,2024-11-17,C1196,P0036,7,4815,north
1030897,2024-11-17,C1237,P0049,10,4852,south
1030898,2024-11-17,C1278,P0062,13,4889,east
1030899,2024-11-17,C1319,P0075,16,4926,west
1030900,2024-11-17,C1360,P0088,19,4963,central
1030901,2024-11-17,C1401,P0101,2,5000,north
1030902,2024-11-17,C1442,P0114,5,5037,south
1030903,2024-11-17,C1483,P0127,8,5074,east
1030904,2024-11-17,C1024,P0140,11,5111,west
1030905,2024-11-17,C1065,P0153,14,5148,central
1030906,2024-11-17,C1106,P0166,17,5185,north
1030907,2024-11-17,C1147,P0179,20,5222,south
1030908,2024-11-17,C1188,P0192,3,5259,east
1030909,2024-11-17,C1229,P0005,6,5296,west
1030910,2024-11-17,C1270,P0018,9,5333,central
1030911,2024-11-17,C1311,P0031,12,5370,north
1030912,2024-11-17,C1352,P0044,15,5407,south
1030913,2024-11-18,C1393,P0057,18,5444,east
1030914,2024-11-18,C1434,P0070,1,5481,west
1030915,2024-11-18,C1475,P0083,4,5518,central
1030916,2024-11-18,C1016,P0096,7,5555,north
1030917,2024-11-18,C1057,P0109,10,5592,south
1030918,2024-11-18,C1098,P0122,13,5629,east
1030919,2024-11-18,C1139,P0135,16,5666,west
1030920,2024-11-18,C1180,P0148,19,5703,central
1030921,2024-11-18,C1221,P0161,2,5740,north
1030922,2024-11-18,C1262,P0174,5,5777,south
1030923,2024-11-18,C1303,P0187,8,5814,east
1030924,2024-11-18,C1344,P0200,11,5851,west
1030925,2024-11-18,C1385,P0013,14,5888,central
1030926,2024-11-18,C1426,P0026,17,5925,north
1030927,2024-11-18,C1467,P0039,20,5962,south
1030928,2024-11-18,C1008,P0052,3,5999,east
1030929,2024-11-18,C1049,P0065,6,6036,west
1030930,2024-11-18,C1090,P0078,9,6073,central
1030931,2024-11-18,C1131,P0091,12,6110,north
1030932,2024-11-18,C1172,P0104,15,6147,south
1030933,2024-11-18,C1213,P0117,18,6184,east
1030934,2024-11-18,C1254,P0130,1,6221,west
1030935,2024-11-18,C1295,P0143,4,6258,central
1030936,2024-11-18,C1336,P0156,7,6295,north
1030937,2024-11-18,C1377,P0169,10,6332,south
1030938,2024-11-18,C1418,P0182,13,6369,east
1030939,2024-11-18,C1459,P0195,16,6406,west
1030940,2024-11-18,C1500,P0008,19,6443,central
1030941,2024-11-18,C1041,P0021,2,6480,north
1030942,2024-11-18,C1082,P0034,5,6517,south
1030943,2024-11-18,C1123,P0047,8,6554,east
1030944,2024-11-18,C1164,P0060,11,6591,west
1030945,2024-11-18,C1205,P0073,14,6628,central
1030946,2024-11-18,C1246,P0086,17,6665,north
1030947,2024-11-18,C1287,P0099,20,6702,south
1030948,2024-11-18,C1328,P0112,3,6739,east
1030949,2024-11-18,C1369,P0125,6,6776,west
1030950,2024-11-18,C1410,P0138,9,6813,central
1030951,2024-11-18,C1451,P0151,12,6850,north
1030952,2024-11-18,C1492,P0164,15,6887,south
1030953,2024-11-18,C1033,P0177,18,6924,east
1030954,2024-11-18,C1074,P0190,1,6961,west
1030955,2024-11-18,C1115,P0003,4,6998,central
1030956,2024-11-18,C1156,P0016,7,7035,north
1030957,2024-11-18,C1197,P0029,10,7072,south
1030958,2024-11-18,C1238,P0042,13,7109,east
1030959,2024-11-18,C1279,P0055,16,7146,west
1030960,2024-11-18,C1320,P0068,19,7183,central
1030961,2024-11-18,C1361,P0081,2,7220,north
1030962,2024-11-18,C1402,P0094,5,7257,south
1030963,2024-11-18,C1443,P0107,8,7294,east
1030964,2024-11-18,C1484,P0120,11,7331,west
1030965,2024-11-18,C1025,P0133,14,7368,central
1030966,2024-11-18,C1066,P0146,17,7405,north
1030967,2024-11-18,C1107,P0159,20,7442,south
1030968,2024-11-18,C1148,P0172,3,7479,east
1030969,2024-11-18,C1189,P0185,6,7516,west
1030970,2024-11-18,C1230,P0198,9,7553,central
1030971,2024-11-18,C1271,P0011,12,7590,north
1030972,2024-11-18,C1312,P0024,15,7627,south
1030973,2024-11-18,C1353,P0037,18,7664,east
1030974,2024-11-18,C1394,P0050,1,7701,west
1030975,2024-11-18,C1435,P0063,4,7738,central
1030976,2024-11-18,C1476,P0076,7,7775,north
1030977,2024-11-18,C1017,P0089,10,7812,south
1030978,2024-11-18,C1058,P0102,13,7849,east
1030979,2024-11-18,C1099,P0115,16,7886,west
1030980,2024-11-18,C1140,P0128,19,7923,central
1030981,2024-11-18,C1181,P0141,2,7960,north
1030982,2024-11-18,C1222,P0154,5,7997,south
1030983,2024-11-18,C1263,P0167,8,8034,east
1030984,2024-11-18,C1304,P0180,11,8071,west
1030985,2024-11-18,C1345,P0193,14,8108,central
1030986,2024-11-18,C1386,P0006,17,8145,north
1030987,2024-11-18,C1427,P0019,20,8182,south
1030988,2024-11-18,C1468,P0032,3,8219,east
1030989,2024-11-18,C1009,P0045,6,8256,west
1030990,2024-11-18,C1050,P0058,9,8293,central
1030991,2024-11-18,C1091,P0071,12,8330,north
1030992,2024-11-18,C1132,P0084,15,8367,south
1030993,2024-11-18,C1173,P0097,18,8404,east
1030994,2024-11-18,C1214,P0110,1,8441,west
1030995,2024-11-18,C1255,P0123,4,8478,central
1030996,2024-11-18,C1296,P0136,7,8515,north
1030997,2024-11-18,C1337,P0149,10,8552,south
1030998,2024-11-18,C1378,P0162,13,8589,east
1030999,2024-11-18,C1419,P0175,16,8626,west
1031000,2024-11-18,C1460,P0188,19,8663,central
1031001,2024-11-18,C1001,P0001,2,8700,north
1031002,2024-11-18,C1042,P0014,5,8737,south
1031003,2024-11-18,C1083,P0027,8,8774,east
1031004,2024-11-18,C1124,P0040,11,8811,west
1031005,2024-11-18,C1165,P0053,14,8848,central
1031006,2024-11-18,C1206,P0066,17,8885,north
1031007,2024-11-18,C1247,P0079,20,8922,south
1031008,2024-11-18,C1288,P0092,3,8959,east
1031009,2024-11-19,C1329,P0105,6,8996,west
1031010,2024-11-19,C1370,P0118,9,9033,central
1031011,2024-11-19,C1411,P0131,12,9070,north
1031012,2024-11-19,C1452,P0144,15,9107,south
1031013,2024-11-19,C1493,P0157,18,9144,east
1031014,2024-11-19,C1034,P0170,1,9181,west
1031015,2024-11-19,C1075,P0183,4,9218,central
1031016,2024-11-19,C1116,P0196,7,9255,north
1031017,2024-11-19,C1157,P0009,10,9292,south
1031018,2024-11-19,C1198,P0022,13,9329,east
1031019,2024-11-19,C1239,P0035,16,9366,west
1031020,2024-11-19,C1280,P0048,19,9403,central
1031021,2024-11-19,C1321,P0061,2,9440,north
1031022,2024-11-19,C1362,P0074,5,9477,south
1031023,2024-11-19,C1403,P0087,8,9514,east
1031024,2024-11-19,C1444,P0100,11,9551,west
1031025,2024-11-19,C1485,P0113,14,9588,central
1031026,2024-11-19,C1026,P0126,17,9625,north
1031027,2024-11-19,C1067,P0139,20,9662,south
1031028,2024-11-19,C1108,P0152,3,9699,east
1031029,2024-11-19,C1149,P0165,6,9736,west
1031030,2024-11-19,C1190,P0178,9,9773,central
1031031,2024-11-19,C1231,P0191,12,9810,north
1031032,2024-11-19,C1272,P0004,15,9847,south
1031033,2024-11-19,C1313,P0017,18,9884,east
1031034,2024-11-19,C1354,P0030,1,9921,west
1031035,2024-11-19,C1395,P0043,4,9958,central
1031036,2024-11-19,C1436,P0056,7,9995,north
1031037,2024-11-19,C1477,P0069,10,132,south
1031038,2024-11-19,C1018,P0082,13,169,east
1031039,2024-11-19,C1059,P0095,16,206,west
1031040,2024-11-19,C1100,P0108,19,243,central
1031041,2024-11-19,C1141,P0121,2,280,north
1031042,2024-11-19,C1182,P0134,5,317,south
1031043,2024-11-19,C1223,P0147,8,354,east
1031044,2024-11-19,C1264,P0160,11,391,west
1031045,2024-11-19,C1305,P0173,14,428,central
1031046,2024-11-19,C1346,P0186,17,465,north
1031047,2024-11-19,C1387,P0199,20,502,south
1031048,2024-11-19,C1428,P0012,3,539,east
1031049,2024-11-19,C1469,P0025,6,576,west
1031050,2024-11-19,C1010,P0038,9,613,central
1031051,2024-11-19,C1051,P0051,12,650,north
1031052,2024-11-19,C1092,P0064,15,687,south
1031053,2024-11-19,C1133,P0077,18,724,east
1031054,2024-11-19,C1174,P0090,1,761,west
1031055,2024-11-19,C1215,P0103,4,798,central
1031056,2024-11-19,C1256,P0116,7,835,north
1031057,2024-11-19,C1297,P0129,10,872,south
1031058,2024-11-19,C1338,P0142,13,909,east
1031059,2024-11-19,C1379,P0155,16,946,west
1031060,2024-11-19,C1420,P0168,19,983,central
1031061,2024-11-19,C1461,P0181,2,1020,north
1031062,2024-11-19,C1002,P0194,5,1057,south
1031063,2024-11-19,C1043,P0007,8,1094,east
1031064,2024-11-19,C1084,P0020,11,1131,west
1031065,2024-11-19,C1125,P0033,14,1168,central
1031066,2024-11-19,C1166,P0046,17,1205,north
1031067,2024-11-19,C1207,P0059,20,1242,south
1031068,2024-11-19,C1248,P0072,3,1279,east
1031069,2024-11-19,C1289,P0085,6,1316,west
1031070,2024-11-19,C1330,P0098,9,1353,central
1031071,2024-11-19,C1371,P0111,12,1390,north
1031072,2024-11-19,C1412,P0124,15,1427,south
1031073,2024-11-19,C1453,P0137,18,1464,east
1031074,2024-11-19,C1494,P0150,1,1501,west
1031075,2024-11-19,C1035,P0163,4,1538,central
1031076,2024-11-19,C1076,P0176,7,1575,north
1031077,2024-11-19,C1117,P0189,10,1612,south
1031078,2024-11-19,C1158,P0002,13,1649,east
1031079,2024-11-19,C1199,P0015,16,1686,west
1031080,2024-11-19,C1240,P0028,19,1723,central
1031081,2024-11-19,C1281,P0041,2,1760,north
1031082,2024-11-19,C1322,P0054,5,1797,south
1031083,2024-11-19,C1363,P0067,8,1834,east
1031084,2024-11-19,C1404,P0080,11,1871,west
1031085,2024-11-19,C1445,P0093,14,1908,central
1031086,2024-11-19,C1486,P0106,17,1945,north
1031087,2024-11-19,C1027,P0119,20,1982,south
1031088,2024-11-19,C1068,P0132,3,2019,east
1031089,2024-11-19,C1109,P0145,6,2056,west
1031090,2024-11-19,C1150,P0158,9,2093,central
1031091,2024-11-19,C1191,P0171,12,2130,north
1031092,2024-11-19,C1232,P0184,15,2167,south
